Price,Close,High,Low,Open,Volume
Ticker,FLUT,FLUT,FLUT,FLUT,FLUT
Date,,,,,
2021-05-20,176.093994140625,181.72999572753906,172.52999877929688,181.72999572753906,700
2021-05-21,183.0,185.0050048828125,178.69000244140625,180.39999389648438,1100
2021-05-24,186.39999389648438,190.92999267578125,181.44000244140625,190.92999267578125,400
2021-05-25,186.72999572753906,188.97999572753906,185.0,186.99000549316406,700
2021-05-26,190.39999389648438,195.17999267578125,185.33999633789062,195.17999267578125,400
2021-05-27,189.08999633789062,190.60000610351562,183.00999450683594,190.3800048828125,4600
2021-05-28,185.0,193.60000610351562,184.8350067138672,193.60000610351562,1000
2021-06-01,185.25,187.9949951171875,182.8800048828125,185.0,400
2021-06-02,185.0,190.05999755859375,180.10000610351562,180.10000610351562,700
2021-06-03,182.25,187.0,180.0,180.0,500
2021-06-04,188.1649932861328,189.02499389648438,182.49000549316406,182.49000549316406,600
2021-06-07,188.0,189.0,186.11000061035156,187.3800048828125,1100
2021-06-08,194.97500610351562,195.48500061035156,190.0,190.8000030517578,300
2021-06-09,199.99000549316406,200.0,190.38999938964844,195.0,1600
2021-06-10,195.25,196.81300354003906,190.1999969482422,190.1999969482422,1300
2021-06-11,191.4499969482422,198.0749969482422,191.0,192.27999877929688,400
2021-06-14,193.5,198.41000366210938,191.0,192.0,700
2021-06-15,189.5,192.64999389648438,181.11000061035156,181.11000061035156,800
2021-06-16,191.44000244140625,198.0,189.5,192.0,300
2021-06-17,189.5,195.38999938964844,185.0500030517578,191.44000244140625,500
2021-06-18,187.5,190.0,185.0,188.0,500
2021-06-21,190.11000061035156,194.02000427246094,185.1999969482422,194.02000427246094,500
2021-06-22,194.5,195.0,190.00999450683594,191.0,500
2021-06-23,197.5,198.58999633789062,192.0,196.25,600
2021-06-24,198.75,202.63999938964844,197.5,202.63999938964844,500
2021-06-25,193.9709930419922,198.67999267578125,188.1999969482422,198.67999267578125,700
2021-06-28,189.0,191.67999267578125,183.0,188.5,800
2021-06-29,185.5,189.0,184.60000610351562,185.25,300
2021-06-30,181.61500549316406,185.0,180.24000549316406,185.0,900
2021-07-01,187.375,187.8000030517578,181.6199951171875,181.6199951171875,700
2021-07-02,186.0,191.9199981689453,180.67999267578125,191.9199981689453,400
2021-07-06,187.0,194.0800018310547,183.55999755859375,194.0800018310547,300
2021-07-07,183.59500122070312,187.0,182.99000549316406,187.0,200
2021-07-08,178.14999389648438,180.66000366210938,175.9199981689453,180.0,1200
2021-07-09,180.0,183.66000366210938,174.57000732421875,174.57000732421875,600
2021-07-12,174.25,177.0,172.57000732421875,172.57000732421875,600
2021-07-13,172.0,175.0,170.0,175.0,2300
2021-07-14,172.78500366210938,179.1199951171875,172.0,179.1199951171875,300
2021-07-15,167.0,173.0,164.99000549316406,173.0,4000
2021-07-16,167.0,169.0,164.6300048828125,168.7550048828125,700
2021-07-19,162.5,167.0,159.33999633789062,159.33999633789062,1900
2021-07-20,161.97000122070312,165.42799377441406,155.77999877929688,155.77999877929688,700
2021-07-21,168.88499450683594,171.77000427246094,161.80999755859375,165.0,1700
2021-07-22,179.0,180.0,172.8800048828125,172.8800048828125,500
2021-07-23,176.1699981689453,179.0,176.1699981689453,178.0,400
2021-07-26,169.08999633789062,177.36300659179688,169.08999633789062,174.0,800
2021-07-27,174.93600463867188,175.5,169.11000061035156,175.0,1000
2021-07-28,172.75,175.0,170.05999755859375,175.0,1000
2021-07-29,172.36500549316406,178.3699951171875,168.55999755859375,170.0,300
2021-07-30,173.0,177.74000549316406,166.25,177.74000549316406,500
2021-08-02,168.0,177.0,167.57000732421875,167.57000732421875,700
2021-08-03,166.4499969482422,171.8300018310547,166.25,166.25,600
2021-08-04,173.99000549316406,175.5,166.25,167.0,500
2021-08-05,170.8000030517578,175.30999755859375,166.25,170.77999877929688,1100
2021-08-06,176.69500732421875,179.9199981689453,173.72000122070312,173.72000122070312,1100
2021-08-09,179.0,179.5,175.75,177.0,500
2021-08-10,193.0,200.0,187.17999267578125,193.89999389648438,2200
2021-08-11,193.86000061035156,195.6999969482422,190.9199981689453,193.0,1400
2021-08-12,194.5399932861328,197.5,192.0,195.0,5900
2021-08-13,197.0,197.5,191.27999877929688,192.0,700
2021-08-16,192.5800018310547,196.8000030517578,188.16000366210938,188.4499969482422,1900
2021-08-17,190.8000030517578,193.9499969482422,190.13999938964844,193.9499969482422,500
2021-08-18,190.0,194.50999450683594,185.72999572753906,185.72999572753906,600
2021-08-19,187.53500366210938,191.97000122070312,185.0,187.19000244140625,600
2021-08-20,186.4250030517578,187.53500366210938,185.1999969482422,187.5,46600
2021-08-23,185.0,189.42999267578125,185.0,185.0,42100
2021-08-24,188.9250030517578,192.5,185.35000610351562,185.35000610351562,700
2021-08-25,197.8800048828125,198.0500030517578,190.05999755859375,190.05999755859375,1300
2021-08-26,194.75,200.0,192.96099853515625,197.8800048828125,700
2021-08-27,196.0,198.85000610351562,190.1699981689453,196.0,900
2021-08-30,193.9499969482422,199.8000030517578,193.75,198.0,800
2021-08-31,194.5,200.77000427246094,193.0,200.77000427246094,300
2021-09-01,196.88999938964844,200.0,196.0,196.0,700
2021-09-02,195.68499755859375,200.0,191.77000427246094,191.77000427246094,2300
2021-09-03,199.0,201.6999969482422,194.75,200.0,1600
2021-09-07,204.60000610351562,204.60000610351562,198.3300018310547,201.6999969482422,1000
2021-09-08,198.4149932861328,203.0,194.02999877929688,202.0,1000
2021-09-09,201.0,204.0,192.75,192.75,700
2021-09-10,202.3300018310547,205.0,194.5,205.0,1500
2021-09-13,198.9499969482422,205.0,195.25,205.0,700
2021-09-14,200.42999267578125,205.0,195.60000610351562,195.60000610351562,4400
2021-09-15,201.85000610351562,205.0,200.0,200.5,3600
2021-09-16,210.1320037841797,210.3000030517578,201.69000244140625,201.69000244140625,43900
2021-09-17,209.57000732421875,213.03700256347656,207.0,211.0,1500
2021-09-20,200.5,204.99899291992188,200.0,200.0,1000
2021-09-21,209.61000061035156,212.0,200.99000549316406,200.99000549316406,1300
2021-09-22,216.8000030517578,217.3800048828125,209.74000549316406,209.8000030517578,5100
2021-09-23,214.5449981689453,223.36000061035156,210.25,219.73800659179688,9800
2021-09-24,212.63999938964844,217.27999877929688,207.3730010986328,213.0,500
2021-09-27,207.10000610351562,212.60000610351562,201.82000732421875,201.82000732421875,600
2021-09-28,203.5,212.9499969482422,200.0,201.4199981689453,1400
2021-09-29,202.22000122070312,210.94000244140625,202.2100067138672,210.94000244140625,300
2021-09-30,198.0,202.71499633789062,195.19000244140625,201.0,800
2021-10-01,200.0,206.52999877929688,195.35000610351562,202.93499755859375,4500
2021-10-04,197.625,202.9600067138672,195.0,200.0,500
2021-10-05,197.92999267578125,205.1699981689453,195.5,197.75,1100
2021-10-06,194.2100067138672,196.60000610351562,194.0,195.5,600
2021-10-07,204.07000732421875,204.1999969482422,194.2100067138672,194.2100067138672,500
2021-10-08,194.12899780273438,199.0,191.47999572753906,191.47999572753906,700
2021-10-11,190.1999969482422,197.60000610351562,190.0,197.60000610351562,1300
2021-10-12,194.25,196.0,190.0,190.0,800
2021-10-13,194.22000122070312,197.64999389648438,194.0,196.0,800
2021-10-14,196.0500030517578,197.64999389648438,194.0,194.0,300
2021-10-15,200.16000366210938,203.75,195.5,195.5,400
2021-10-18,198.5,202.0,194.0,199.0,500
2021-10-19,198.3000030517578,200.0,196.25999450683594,198.1300048828125,1900
2021-10-20,197.25,199.0,194.4499969482422,197.125,800
2021-10-21,195.0500030517578,198.0,192.0,198.0,1700
2021-10-22,197.0,198.0,193.5,196.75,500
2021-10-25,196.0,197.0,192.5,192.6999969482422,500
2021-10-26,198.39999389648438,200.55999755859375,196.75,199.5,1100
2021-10-27,196.10000610351562,199.5,192.0,192.0,100
2021-10-28,191.25,195.0,190.8800048828125,193.0,800
2021-10-29,189.0,193.25,188.0,189.30999755859375,1600
2021-11-01,190.375,194.1009979248047,188.0,188.0,2200
2021-11-02,176.13900756835938,187.0,175.7100067138672,187.0,6900
2021-11-03,176.0,180.0,170.14999389648438,170.14999389648438,800
2021-11-04,173.66000366210938,176.2449951171875,170.0,176.0,800
2021-11-05,169.375,175.60000610351562,166.5,175.60000610351562,4600
2021-11-08,166.75,175.0,165.19000244140625,165.19000244140625,1700
2021-11-09,170.0,177.33999633789062,167.8800048828125,177.33999633789062,2200
2021-11-10,169.375,174.8699951171875,167.24000549316406,174.8699951171875,600
2021-11-11,163.0,166.6699981689453,161.22000122070312,161.22000122070312,2200
2021-11-12,163.625,165.25,160.72000122070312,160.72000122070312,700
2021-11-15,161.60000610351562,169.2100067138672,160.72000122070312,169.2100067138672,1100
2021-11-16,161.25,162.25,158.83999633789062,160.72000122070312,2900
2021-11-17,157.77999877929688,160.0,156.55999755859375,160.0,800
2021-11-18,155.00999450683594,160.06300354003906,153.8000030517578,153.8000030517578,2300
2021-11-19,155.125,157.0,150.38999938964844,151.0,4000
2021-11-22,152.36000061035156,154.5,148.08999633789062,154.0,14900
2021-11-23,148.60499572753906,151.0,146.47999572753906,151.0,1800
2021-11-24,144.0,148.0,142.0,143.75,1800
2021-11-26,136.375,142.84300231933594,136.375,141.0,2000
2021-11-29,135.9499969482422,142.25,132.89999389648438,135.44000244140625,4100
2021-11-30,139.5,139.5,132.5,136.25999450683594,1400
2021-12-01,137.77000427246094,140.0,134.58999633789062,134.58999633789062,6500
2021-12-02,135.31500244140625,137.0,134.0,135.875,6100
2021-12-03,134.0,135.0,129.2899932861328,129.77999877929688,3700
2021-12-06,142.0,143.447998046875,133.19000244140625,133.19000244140625,3700
2021-12-07,145.47500610351562,147.17100524902344,142.14999389648438,142.14999389648438,1000
2021-12-08,150.41799926757812,152.25,144.9199981689453,146.8000030517578,1500
2021-12-09,144.0,150.4499969482422,143.4499969482422,144.30999755859375,900
2021-12-10,148.75,148.75,143.57000732421875,143.57000732421875,2500
2021-12-13,145.88999938964844,148.5800018310547,135.35000610351562,145.0,2000
2021-12-14,141.0,144.88299560546875,136.0,141.7100067138672,5700
2021-12-15,141.2989959716797,147.66000366210938,138.0,147.66000366210938,3100
2021-12-16,142.63800048828125,149.67999267578125,140.2899932861328,142.08999633789062,700
2021-12-17,146.72000122070312,152.14999389648438,141.80999755859375,150.92999267578125,700
2021-12-20,147.91000366210938,150.14999389648438,138.0500030517578,138.0500030517578,2100
2021-12-21,148.5,150.14999389648438,146.6999969482422,150.14999389648438,600
2021-12-22,149.2550048828125,152.4600067138672,146.0500030517578,146.0500030517578,5100
2021-12-23,152.447998046875,158.6699981689453,150.0399932861328,150.24000549316406,500
2021-12-27,155.56500244140625,159.75,146.5,146.5,5200
2021-12-28,155.5,157.0,146.25,146.25,500
2021-12-29,157.42999267578125,158.1699981689453,150.0,158.1699981689453,1500
2021-12-30,157.5,162.32000732421875,150.0,150.0,500
2021-12-31,157.5,164.25,155.0,161.93800354003906,800
2022-01-03,161.13999938964844,164.0,157.6199951171875,164.0,3500
2022-01-04,160.0,163.13999938964844,156.47999572753906,156.47999572753906,1500
2022-01-05,165.10000610351562,165.3800048828125,155.0,155.0,2500
2022-01-06,151.55999755859375,158.41000366210938,151.55999755859375,155.0,2000
2022-01-07,152.5,157.35000610351562,147.94000244140625,157.35000610351562,700
2022-01-10,153.8000030517578,158.02000427246094,146.99000549316406,150.0,1500
2022-01-11,160.0,160.75,150.2100067138672,154.0,2400
2022-01-12,156.60299682617188,165.1999969482422,154.32000732421875,154.5,600
2022-01-13,160.3300018310547,163.47999572753906,152.1999969482422,155.59300231933594,800
2022-01-14,157.0850067138672,160.75999450683594,152.5,160.75999450683594,1300
2022-01-18,148.375,152.25,146.25,151.0,2400
2022-01-19,152.25,155.5,148.0,148.0,600
2022-01-20,152.625,160.22999572753906,150.10000610351562,150.10000610351562,900
2022-01-21,149.0,152.0,145.75,151.75,900
2022-01-24,144.74000549316406,144.74000549316406,140.3800048828125,144.25,11700
2022-01-25,141.25,144.5,135.0399932861328,135.0399932861328,800
2022-01-26,148.57000732421875,150.5,137.72000122070312,139.83999633789062,1000
2022-01-27,140.0,146.25,138.2519989013672,138.2519989013672,1700
2022-01-28,145.75,150.99000549316406,141.83999633789062,141.83999633789062,500
2022-01-31,151.75999450683594,156.42999267578125,144.2899932861328,144.2899932861328,1700
2022-02-01,151.74000549316406,157.3300018310547,146.52000427246094,157.3300018310547,8100
2022-02-02,148.0500030517578,158.0,146.63999938964844,151.8730010986328,1500
2022-02-03,142.30999755859375,153.25,141.75999450683594,141.75999450683594,700
2022-02-04,144.5,146.75999450683594,138.50999450683594,146.57000732421875,300
2022-02-07,148.71499633789062,155.47000122070312,144.5500030517578,155.0399932861328,400
2022-02-08,153.75,153.75,141.0,141.0,700
2022-02-09,154.0399932861328,155.36000061035156,144.67999267578125,155.36000061035156,1500
2022-02-10,148.00999450683594,155.77999877929688,144.11000061035156,146.3699951171875,500
2022-02-11,145.5,156.0,145.5,148.27000427246094,400
2022-02-14,151.875,156.0,145.4600067138672,155.97999572753906,600
2022-02-15,146.02000427246094,153.4600067138672,146.00999450683594,153.4499969482422,500
2022-02-16,150.61399841308594,153.35000610351562,143.41000366210938,153.35000610351562,2800
2022-02-17,152.47300720214844,154.99000549316406,144.1199951171875,149.27499389648438,500
2022-02-18,145.60000610351562,149.52000427246094,138.0399932861328,149.52000427246094,600
2022-02-22,145.64999389648438,145.99000549316406,136.86000061035156,137.3000030517578,1000
2022-02-23,137.6300048828125,147.75,136.4600067138672,147.75,200
2022-02-24,137.1750030517578,139.5,129.75,133.1999969482422,500
2022-02-25,138.02499389648438,143.0,135.0,137.0,900
2022-02-28,141.36500549316406,145.0,136.0,136.0,1400
2022-03-01,124.56500244140625,130.8800048828125,122.55999755859375,122.55999755859375,3600
2022-03-02,122.63999938964844,127.05999755859375,118.75,127.05999755859375,1300
2022-03-03,115.47000122070312,120.9800033569336,111.0,118.75,5100
2022-03-04,105.70500183105469,112.12000274658203,101.76000213623047,112.0,3600
2022-03-07,104.33999633789062,114.05000305175781,102.44999694824219,107.54000091552734,2300
2022-03-08,108.1050033569336,109.45999908447266,102.55999755859375,105.0,1000
2022-03-09,114.43499755859375,116.4000015258789,108.97000122070312,108.97000122070312,2400
2022-03-10,112.44999694824219,115.58000183105469,109.33300018310547,115.58000183105469,2400
2022-03-11,117.91000366210938,121.5,114.87000274658203,114.87000274658203,1200
2022-03-14,114.04000091552734,121.1500015258789,112.95999908447266,112.95999908447266,400
2022-03-15,115.56800079345703,117.0,109.13999938964844,109.13999938964844,1600
2022-03-16,118.01000213623047,126.0,116.16999816894531,117.2249984741211,500
2022-03-17,119.37000274658203,124.58999633789062,116.80500030517578,116.80500030517578,1700
2022-03-18,122.66000366210938,128.17999267578125,118.95999908447266,123.25,2900
2022-03-21,119.31800079345703,124.55999755859375,116.63999938964844,116.83999633789062,200
2022-03-22,122.0,124.13999938964844,118.1500015258789,124.0999984741211,200
2022-03-23,118.5,123.16999816894531,114.69999694824219,123.16999816894531,300
2022-03-24,112.3499984741211,119.45999908447266,112.04000091552734,117.79000091552734,3100
2022-03-25,114.5199966430664,120.77999877929688,112.11000061035156,113.33999633789062,500
2022-03-28,114.0,119.0999984741211,113.0,113.01000213623047,500
2022-03-29,120.37999725341797,125.31999969482422,115.45999908447266,115.77999877929688,1800
2022-03-30,114.95500183105469,121.18000030517578,113.0199966430664,119.66000366210938,300
2022-03-31,116.0,120.75,113.0,113.19999694824219,1000
2022-04-01,118.61000061035156,118.61000061035156,113.01000213623047,114.447998046875,200
2022-04-04,118.3499984741211,121.19999694824219,114.76000213623047,121.19000244140625,1000
2022-04-05,117.5,120.29000091552734,114.30000305175781,115.70999908447266,200
2022-04-06,109.01000213623047,117.5,109.0,117.5,1000
2022-04-07,108.66000366210938,114.73999786376953,108.66000366210938,109.25,3500
2022-04-08,105.56999969482422,111.0,105.45999908447266,110.44999694824219,800
2022-04-11,109.375,114.43299865722656,108.5,108.5,2800
2022-04-12,107.5,112.0,106.0,107.0,1800
2022-04-13,106.41999816894531,111.98999786376953,104.26000213623047,104.26000213623047,700
2022-04-14,108.76000213623047,115.83000183105469,108.5199966430664,115.83000183105469,800
2022-04-18,111.43000030517578,112.0,107.30000305175781,107.30000305175781,900
2022-04-19,110.25,112.5,107.01000213623047,107.01000213623047,400
2022-04-20,110.625,113.0,108.25,110.875,1000
2022-04-21,107.66000366210938,111.75,107.66000366210938,109.0,100
2022-04-22,108.5,108.75,104.0,108.25,2000
2022-04-25,105.73999786376953,106.25,101.5,104.625,3700
2022-04-26,100.01000213623047,107.0,98.69999694824219,107.0,1600
2022-04-27,99.82499694824219,101.8499984741211,97.80000305175781,97.80000305175781,4600
2022-04-28,98.5999984741211,103.0,97.66000366210938,101.2750015258789,2200
2022-04-29,99.75,104.19999694824219,99.75,100.25,700
2022-05-02,100.25,104.98999786376953,98.05000305175781,98.25,1000
2022-05-03,101.25,104.23999786376953,99.75,99.75,900
2022-05-04,114.12999725341797,114.12999725341797,106.75,108.0,2700
2022-05-05,105.12999725341797,110.75,103.26000213623047,110.75,600
2022-05-06,104.5,105.375,103.0,104.25,1700
2022-05-09,97.1050033569336,102.0,96.19000244140625,102.0,1500
2022-05-10,100.9800033569336,104.5,99.0,104.5,2200
2022-05-11,100.25,105.5,100.25,103.74500274658203,1700
2022-05-12,100.7300033569336,105.0,99.25,99.25,700
2022-05-13,109.98999786376953,111.5,107.25,107.625,1400
2022-05-16,111.6500015258789,111.6500015258789,103.75,105.5,3100
2022-05-17,115.20999908447266,115.20999908447266,107.4000015258789,108.66000366210938,400
2022-05-18,113.95999908447266,114.1500015258789,107.4000015258789,108.74299621582031,700
2022-05-19,113.98999786376953,114.87000274658203,108.5,111.16500091552734,800
2022-05-20,112.31999969482422,118.97000122070312,110.37999725341797,115.0,1200
2022-05-23,117.25,119.73999786376953,114.75,115.0,1400
2022-05-24,112.0,117.0,111.25,112.0,1700
2022-05-25,115.75,117.73999786376953,113.0,114.875,500
2022-05-26,115.69999694824219,120.5,115.0,118.73999786376953,1500
2022-05-27,121.625,123.25,117.75,117.75,800
2022-05-31,122.0250015258789,124.55000305175781,119.5,123.98999786376953,4400
2022-06-01,115.125,119.25,113.8499984741211,116.75,2100
2022-06-02,111.98999786376953,113.62999725341797,111.1500015258789,112.2699966430664,500
2022-06-03,117.0,117.0,112.0,112.75,700
2022-06-06,111.0999984741211,120.9800033569336,111.0999984741211,120.9800033569336,66700
2022-06-07,114.125,117.30999755859375,110.69000244140625,113.3949966430664,600
2022-06-08,117.0,118.05999755859375,110.43000030517578,110.43000030517578,500
2022-06-09,110.19999694824219,113.19999694824219,109.69999694824219,109.69999694824219,200
2022-06-10,109.75,112.97000122070312,103.4000015258789,112.97000122070312,2100
2022-06-13,104.08000183105469,105.36000061035156,96.95999908447266,105.36000061035156,400
2022-06-14,100.51000213623047,100.70999908447266,95.19999694824219,95.20999908447266,300
2022-06-15,105.27799987792969,106.94000244140625,97.77999877929688,98.19300079345703,1300
2022-06-16,102.12999725341797,103.75,99.75,99.75,700
2022-06-17,100.29000091552734,103.77999877929688,96.52999877929688,99.65799713134766,200
2022-06-21,104.65499877929688,104.65499877929688,100.37000274658203,100.37000274658203,100
2022-06-22,102.22799682617188,107.44000244140625,99.97000122070312,99.97000122070312,1500
2022-06-23,102.83499908447266,106.94000244140625,99.66999816894531,106.94000244140625,200
2022-06-24,111.25,111.25,104.33999633789062,106.05999755859375,600
2022-06-27,104.54000091552734,109.05000305175781,104.54000091552734,104.80000305175781,300
2022-06-28,107.1500015258789,107.3499984741211,101.98999786376953,105.33000183105469,2000
2022-06-29,100.91799926757812,106.11000061035156,99.4800033569336,106.11000061035156,600
2022-06-30,102.1500015258789,102.16000366210938,97.11000061035156,101.0,400
2022-07-01,99.6449966430664,100.12999725341797,96.30000305175781,96.30000305175781,11600
2022-07-05,98.29000091552734,101.13999938964844,93.5199966430664,93.5199966430664,100
2022-07-06,102.0999984741211,103.16999816894531,99.36799621582031,99.36799621582031,500
2022-07-07,95.83000183105469,98.5,95.83000183105469,97.0,3200
2022-07-08,98.69999694824219,99.19999694824219,95.8499984741211,96.25,300
2022-07-11,92.11299896240234,96.9489974975586,92.11299896240234,96.9489974975586,300
2022-07-12,89.8499984741211,92.95899963378906,89.5,91.3499984741211,5500
2022-07-13,90.375,90.375,88.5,89.62999725341797,400
2022-07-14,90.05000305175781,91.9000015258789,88.30000305175781,91.9000015258789,500
2022-07-15,90.75,92.55000305175781,88.95999908447266,90.0250015258789,900
2022-07-18,91.23999786376953,96.43000030517578,89.88999938964844,90.0,200
2022-07-19,94.44999694824219,94.44999694824219,89.4800033569336,89.4800033569336,500
2022-07-20,97.43499755859375,97.5,95.1449966430664,95.1449966430664,1200
2022-07-21,98.77999877929688,98.77999877929688,93.61000061035156,95.49500274658203,2600
2022-07-22,101.7699966430664,101.8499984741211,96.58999633789062,99.19999694824219,2800
2022-07-25,95.55000305175781,95.55000305175781,95.5,95.5,600
2022-07-26,94.0,94.0,93.76499938964844,93.76499938964844,2000
2022-07-27,99.79499816894531,99.79499816894531,93.63999938964844,93.63999938964844,1400
2022-07-28,98.1500015258789,99.9000015258789,95.30000305175781,99.9000015258789,600
2022-07-29,100.0999984741211,100.0999984741211,96.9000015258789,96.9000015258789,1100
2022-08-01,99.26000213623047,101.75,97.5,97.5,800
2022-08-02,99.83100128173828,101.05000305175781,98.7040023803711,101.05000305175781,400
2022-08-03,100.01000213623047,101.5199966430664,100.0,101.5,300
2022-08-04,104.25,106.63999938964844,104.25,106.63999938964844,500
2022-08-05,107.05000305175781,107.05000305175781,103.0,103.0,400
2022-08-08,107.94499969482422,107.94499969482422,106.13999938964844,107.25,100
2022-08-09,105.0,105.0,101.83000183105469,101.83000183105469,1000
2022-08-10,108.48999786376953,112.31999969482422,108.19999694824219,108.19999694824219,800
2022-08-11,115.0,118.19999694824219,113.0199966430664,118.19999694824219,600
2022-08-12,131.07000732421875,131.5399932861328,123.01000213623047,123.01000213623047,5300
2022-08-15,130.52999877929688,131.64999389648438,128.6199951171875,131.02000427246094,1300
2022-08-16,128.0,129.5,127.5,127.51000213623047,600
2022-08-17,126.5,130.0,125.77999877929688,125.77999877929688,700
2022-08-18,128.9969940185547,131.0,128.61000061035156,131.0,1300
2022-08-19,128.125,128.125,125.75,125.75,800
2022-08-22,125.44499969482422,126.5,124.0,124.0,2000
2022-08-23,122.80000305175781,127.0,122.80000305175781,127.0,200
2022-08-24,129.10000610351562,129.10000610351562,128.60000610351562,128.60000610351562,100
2022-08-25,129.80499267578125,131.7100067138672,127.9000015258789,130.5,500
2022-08-26,128.88999938964844,132.4499969482422,124.05000305175781,132.4499969482422,100
2022-08-29,130.5,130.5,124.25,125.0,100
2022-08-30,129.00999450683594,129.00999450683594,121.94000244140625,121.94000244140625,100
2022-08-31,128.02999877929688,128.0800018310547,121.01000213623047,121.01000213623047,900
2022-09-01,114.8499984741211,118.25,114.8499984741211,118.20500183105469,1700
2022-09-02,120.06999969482422,122.11100006103516,115.87000274658203,122.11100006103516,4300
2022-09-06,115.16000366210938,120.58999633789062,114.20999908447266,120.58999633789062,6100
2022-09-07,117.29499816894531,117.29499816894531,113.62000274658203,113.62000274658203,100
2022-09-08,118.0,118.0,113.0,113.0,700
2022-09-09,121.31999969482422,121.31999969482422,117.0,118.25,400
2022-09-12,125.0999984741211,127.02999877929688,121.5,127.02999877929688,1500
2022-09-13,124.5,125.08100128173828,121.41000366210938,121.41000366210938,700
2022-09-14,121.94999694824219,122.43000030517578,116.98999786376953,122.43000030517578,100
2022-09-15,121.94999694824219,121.94999694824219,121.94999694824219,121.94999694824219,0
2022-09-16,119.52999877929688,119.52999877929688,116.79000091552734,116.79000091552734,100
2022-09-19,115.0,120.18000030517578,112.0,116.69999694824219,100
2022-09-20,118.44000244140625,119.5,112.19000244140625,119.5,100
2022-09-21,111.98500061035156,117.97000122070312,111.97000122070312,117.97000122070312,1700
2022-09-22,110.16500091552734,115.8499984741211,107.9000015258789,115.8499984741211,300
2022-09-23,106.0,109.87000274658203,104.5,109.87000274658203,600
2022-09-26,108.44000244140625,108.80999755859375,103.6500015258789,108.70999908447266,700
2022-09-27,105.25,110.0,105.25,110.0,1600
2022-09-28,105.13999938964844,111.0,105.13999938964844,105.19999694824219,1100
2022-09-29,109.55000305175781,109.55000305175781,103.75,105.79000091552734,700
2022-09-30,106.322998046875,112.2300033569336,106.322998046875,109.55000305175781,200
2022-10-03,106.76000213623047,108.3499984741211,106.76000213623047,108.0999984741211,500
2022-10-04,116.26000213623047,121.80000305175781,113.44999694824219,113.44999694824219,2100
2022-10-05,118.31999969482422,118.31999969482422,114.04000091552734,115.0,100
2022-10-06,116.99099731445312,118.62999725341797,116.0,116.0,1100
2022-10-07,116.58999633789062,117.08999633789062,112.44999694824219,112.44999694824219,100
2022-10-10,112.5250015258789,116.30000305175781,110.0,116.30000305175781,1000
2022-10-11,109.1500015258789,113.80999755859375,109.0,113.80999755859375,300
2022-10-12,112.91000366210938,112.91000366210938,107.44999694824219,107.44999694824219,1800
2022-10-13,118.37000274658203,118.37000274658203,111.25,113.8499984741211,1800
2022-10-14,113.30000305175781,116.00499725341797,113.30000305175781,114.0,100
2022-10-17,120.125,124.0,115.6500015258789,115.6500015258789,800
2022-10-18,124.5,125.0,121.8499984741211,125.0,400
2022-10-19,120.95999908447266,120.95999908447266,117.3499984741211,117.3499984741211,100
2022-10-20,124.75,124.75,114.4000015258789,118.41000366210938,300
2022-10-21,117.24400329589844,121.9800033569336,114.05000305175781,116.55999755859375,200
2022-10-24,123.52999877929688,123.52999877929688,118.30999755859375,118.30999755859375,100
2022-10-25,131.27999877929688,131.77000427246094,124.0,124.0,1100
2022-10-26,130.5,134.99000549316406,125.01000213623047,125.01000213623047,700
2022-10-27,129.25,136.71299743652344,127.0,134.63600158691406,10800
2022-10-28,131.27000427246094,131.6699981689453,130.0,130.0,100
2022-10-31,133.51300048828125,135.9499969482422,126.68800354003906,130.0,2500
2022-11-01,135.25999450683594,135.25999450683594,128.91000366210938,131.8000030517578,700
2022-11-02,137.25,138.14999389648438,132.9499969482422,138.14999389648438,200
2022-11-03,125.69000244140625,128.47000122070312,123.19999694824219,125.83999633789062,500
2022-11-04,131.9199981689453,131.9199981689453,125.88999938964844,125.88999938964844,1800
2022-11-07,137.0,138.89999389648438,133.5,133.5,1300
2022-11-08,138.97999572753906,138.97999572753906,134.0,135.13999938964844,100
2022-11-09,133.50999450683594,133.50999450683594,129.5,131.02499389648438,200
2022-11-10,139.17999267578125,139.17999267578125,129.6999969482422,129.6999969482422,700
2022-11-11,134.0,140.25999450683594,132.97999572753906,137.60000610351562,4800
2022-11-14,132.02999877929688,136.75,132.02999877929688,132.75399780273438,12600
2022-11-15,135.11000061035156,137.66000366210938,132.5,132.9499969482422,500
2022-11-16,136.5,136.5,128.0,128.0,300
2022-11-17,132.25,134.99000549316406,128.10000610351562,133.83999633789062,400
2022-11-18,135.33999633789062,136.1300048828125,134.83999633789062,134.83999633789062,400
2022-11-21,137.0,137.0,131.33999633789062,132.5500030517578,400
2022-11-22,135.0,138.5,135.0,138.5,1000
2022-11-23,143.19000244140625,143.1999969482422,137.75,137.75,400
2022-11-25,142.5,144.83999633789062,139.5399932861328,144.83999633789062,3800
2022-11-28,142.75,145.0,140.5,142.5,200
2022-11-29,143.125,146.5,139.75999450683594,139.75999450683594,100
2022-11-30,148.5,148.5749969482422,142.75,143.5,5600
2022-12-01,147.38999938964844,150.0,145.30999755859375,148.5,600
2022-12-02,147.4600067138672,149.6699981689453,143.72000122070312,149.25,200
2022-12-05,148.7100067138672,150.3000030517578,145.0,150.3000030517578,1300
2022-12-06,143.7899932861328,148.1999969482422,143.7899932861328,148.1999969482422,300
